"OBS_YEAR","REGION","ISLAND","SECTOR","REEF_ZONE","SITEVISITID","PISCIVORE","PLANKTIVORE","PRIMARY","SECONDARY","PLANK_rel","region","region.col"
2017,"MARIAN","Tinian","Tinian","Forereef",10829,0.0426843742280431,0.243273748369769,0.397985549648156,0.384372875602957,0.227716914859744,"Mariana","#01A74F"
2017,"MARIAN","Tinian","Tinian","Forereef",10830,0.350227846333297,0.588477973153475,1.58373992230063,1.62182461959205,0.141997968722677,"Mariana","#01A74F"
2017,"MARIAN","Tinian","Tinian","Forereef",10831,0.0750545097360244,0.0357668426279331,1.51439590257183,0.533015287873193,0.01657228399558,"Mariana","#01A74F"
2017,"MARIAN","Tinian","Tinian","Forereef",10832,0.111808249924609,0.515999413154799,0.682488617816575,0.260368093195169,0.328523026094213,"Mariana","#01A74F"
2022,"MARIAN","Aguijan","Aguijan","Forereef",38401,0.417439379014558,0.675517344656282,1.41873996244395,0.2250271808351,0.246834309012386,"Mariana","#01A74F"
2022,"MARIAN","Aguijan","Aguijan","Forereef",38402,0.0708540493316972,0.178354695982818,0.412966160435154,0.260504627066189,0.193300804493311,"Mariana","#01A74F"
2022,"MARIAN","Aguijan","Aguijan","Forereef",38403,0.0427915248194601,0.13140660355117,0.400999533829842,0.0908935547350171,0.197280192577433,"Mariana","#01A74F"
2022,"MARIAN","Aguijan","Aguijan","Forereef",38407,0.695232674162285,0.482869353020989,0.508728194445638,0.413200786437825,0.229934392000008,"Mariana","#01A74F"
2022,"MARIAN","Aguijan","Aguijan","Forereef",38408,0.227681747455782,0.243276110639074,0.593007331624264,0.356609578755321,0.171251887642865,"Mariana","#01A74F"
2022,"MARIAN","Aguijan","Aguijan","Forereef",38409,0.795948666022681,3.32925360574548,0.633655544423971,2.56550929048297,0.454544885210812,"Mariana","#01A74F"
2022,"MARIAN","Aguijan","Aguijan","Forereef",38410,0.115824816104056,0.102673887079965,0.863201431036534,0.278258156290941,0.0754978206290052,"Mariana","#01A74F"
2022,"MARIAN","Aguijan","Aguijan","Forereef",38420,1.3416981218904,0.321887672290375,1.19723816707696,0.152585321043237,0.106818437900539,"Mariana","#01A74F"
2022,"MARIAN","Aguijan","Aguijan","Forereef",38421,0.194567729700202,0.303799324248359,1.83499703691983,0.192360464232025,0.120282048822335,"Mariana","#01A74F"
2022,"MARIAN","Aguijan","Aguijan","Forereef",38422,0.0916981613676875,0.0972616269153359,0.498773025990022,0.143782692479323,0.116969107762294,"Mariana","#01A74F"
2022,"MARIAN","Aguijan","Aguijan","Forereef",38423,0.136021156829929,0.0607113856190717,1.15069463986105,0.162178840072762,0.0402167086769055,"Mariana","#01A74F"
2022,"MARIAN","Aguijan","Aguijan","Forereef",38424,0.558909279284852,0.641719620245747,0.755938490983606,1.8246239346545,0.169713607448075,"Mariana","#01A74F"
2022,"MARIAN","Aguijan","Aguijan","Forereef",38425,0.271117232138305,0.366170132715603,0.665300745669219,0.295134106640545,0.229182600568477,"Mariana","#01A74F"
2022,"MARIAN","Aguijan","Aguijan","Forereef",38426,0.351524203431022,0.965322028728365,0.955937979437094,0.209255381311978,0.388922896913662,"Mariana","#01A74F"
2022,"MARIAN","Aguijan","Aguijan","Forereef",38427,0.558467190885434,0.245401117019108,0.865524819241476,0.457685604284054,0.115370020579408,"Mariana","#01A74F"
2022,"MARIAN","Asuncion","Asuncion","Forereef",39620,1.62627128819256,5.67865489769002,0.819539828061812,0.790710063246578,0.636964973941297,"Mariana","#01A74F"
2022,"MARIAN","Asuncion","Asuncion","Forereef",39621,0.797587036720164,2.34680750447434,2.34170954993766,0.852520811942236,0.370239214397444,"Mariana","#01A74F"
2022,"MARIAN","Asuncion","Asuncion","Forereef",39622,1.11303954658276,2.11217514417512,0.955358570205918,0.531244004532305,0.44827187158599,"Mariana","#01A74F"
