"OBS_YEAR","REGION","ISLAND","SECTOR","REEF_ZONE","SITEVISITID","PISCIVORE","PLANKTIVORE","PRIMARY","SECONDARY","PLANK_rel","region","region.col"
2009,"MARIAN","Agrihan","Agrihan","Forereef",1963,8.18630717889958,0.24975665100364,13.5070929334416,3.68528119717086,0.00974529354416474,"Mariana","#01A74F"
2009,"MARIAN","Agrihan","Agrihan","Forereef",1964,3.59265374439504,1.47217594030316,16.3643050553939,2.15176948014043,0.0624308519535068,"Mariana","#01A74F"
2009,"MARIAN","Agrihan","Agrihan","Forereef",1965,11.0876134985062,2.3933521423951,14.2861512760312,7.60179789348108,0.0676682379208996,"Mariana","#01A74F"
2009,"MARIAN","Agrihan","Agrihan","Forereef",1966,33.464298822285,3.48211341231093,25.191489150394,14.4686629853472,0.0454545043356525,"Mariana","#01A74F"
2009,"MARIAN","Agrihan","Agrihan","Forereef",1967,11.0107028842129,2.73954790882542,22.7833924999058,21.6823611276893,0.0470583293389755,"Mariana","#01A74F"
2009,"MARIAN","Agrihan","Agrihan","Forereef",1968,3.99033772705692,3.2268640205125,27.2620067367244,8.69871936398558,0.074734110257704,"Mariana","#01A74F"
2009,"MARIAN","Agrihan","Agrihan","Forereef",1969,2.53315391333862,12.8633495156044,32.7433141918495,6.26471013347192,0.236438951803898,"Mariana","#01A74F"
2009,"MARIAN","Agrihan","Agrihan","Forereef",1970,1.63131477527587,1.05655027153556,15.4237101204132,5.0062109353583,0.0457029175219124,"Mariana","#01A74F"
2009,"MARIAN","Agrihan","Agrihan","Forereef",1971,16.5719567823953,10.9459159671201,35.5415752827942,12.6850177552033,0.144511098643521,"Mariana","#01A74F"
2009,"MARIAN","Agrihan","Agrihan","Forereef",1972,1.71035128603281,1.86490493712009,5.13378613580825,1.90287831371848,0.175736795877233,"Mariana","#01A74F"
2009,"MARIAN","Agrihan","Agrihan","Forereef",1973,14.6825088364721,2.03769825350559,16.1243556750786,4.42590945513783,0.0546732609521784,"Mariana","#01A74F"
2009,"MARIAN","Agrihan","Agrihan","Forereef",1974,4.39654917491241,1.2854054077502,27.1176997811804,3.73795931826321,0.0351803327643072,"Mariana","#01A74F"
2009,"MARIAN","Agrihan","Agrihan","Forereef",1975,3.33934108144507,0.356163068281576,30.2071049117222,11.4726209838222,0.007849284024042,"Mariana","#01A74F"
2009,"MARIAN","Agrihan","Agrihan","Forereef",1976,59.3405431095334,73.8003193010826,12.5206813800551,18.8360989255486,0.448640588901313,"Mariana","#01A74F"
2009,"MARIAN","Aguijan","Aguijan","Forereef",1849,1.28188476305814,0.981550507670644,6.9457009683644,4.25676367404826,0.0728915641733489,"Mariana","#01A74F"
2009,"MARIAN","Aguijan","Aguijan","Forereef",1850,1.39787302287334,0.907778130602543,17.8679681712974,1.017948837302,0.0428367605294598,"Mariana","#01A74F"
2009,"MARIAN","Aguijan","Aguijan","Forereef",1851,7.59842775244285,16.3315246383612,9.83983310576117,2.49473040268428,0.450344482295962,"Mariana","#01A74F"
2009,"MARIAN","Aguijan","Aguijan","Forereef",1852,5.62158935614713,0.149531531991916,10.3042100800274,2.3484848851671,0.00811620856299758,"Mariana","#01A74F"
2009,"MARIAN","Aguijan","Aguijan","Forereef",1853,0.650960612409764,2.02879332927777,8.26301855877425,4.27019176132621,0.133359501433505,"Mariana","#01A74F"
2009,"MARIAN","Aguijan","Aguijan","Forereef",1854,4.60984807620617,1.02333935262506,6.59562606532444,1.69029342788345,0.0735204750101268,"Mariana","#01A74F"
2009,"MARIAN","Alamagan","Alamagan","Forereef",1977,7.67958302093146,3.76132718094342,23.8621176326646,5.18638179538947,0.0928965676536592,"Mariana","#01A74F"
2009,"MARIAN","Alamagan","Alamagan","Forereef",1978,61.4942300803198,90.6494656771574,40.1511015127764,183.325449979637,0.241332745880577,"Mariana","#01A74F"
2009,"MARIAN","Alamagan","Alamagan","Forereef",1979,41.3333813075034,52.6281877011583,22.7234070780824,12.3240430034552,0.407941925861495,"Mariana","#01A74F"
2009,"MARIAN","Alamagan","Alamagan","Forereef",1980,6.04655040178235,4.53600616253807,19.1040608439319,6.63467858846528,0.124885581256462,"Mariana","#01A74F"
2009,"MARIAN","Alamagan","Alamagan","Forereef",1981,16.6668933629464,1.83375970785538,14.7422548569455,9.77627338262782,0.0426265598739585,"Mariana","#01A74F"
2009,"MARIAN","Alamagan","Alamagan","Forereef",1982,50.5035636649594,123.513258710624,6.13265113203506,13.9445007273486,0.636358028101896,"Mariana","#01A74F"
2009,"MARIAN","Asuncion","Asuncion","Forereef",1922,11.6069246284898,4.09451598207199,19.7392996106891,9.12597607831,0.0918738538991783,"Mariana","#01A74F"
2009,"MARIAN","Asuncion","Asuncion","Forereef",1923,24.0712030387603,16.8847541788757,33.121722289254,7.08685079120738,0.208031194375945,"Mariana","#01A74F"
2009,"MARIAN","Asuncion","Asuncion","Forereef",1924,5.63094006237225,11.0737892274577,10.3147679294291,3.47888799001425,0.363094280286375,"Mariana","#01A74F"
2009,"MARIAN","Asuncion","Asuncion","Forereef",1925,22.098724983771,101.005072796808,12.7312507402628,5.222424274055,0.716056163459511,"Mariana","#01A74F"
2009,"MARIAN","Asuncion","Asuncion","Forereef",1926,20.288323563333,5.54542421070075,61.7546690362148,6.2876863458104,0.0590717341716035,"Mariana","#01A74F"
2009,"MARIAN","Asuncion","Asuncion","Forereef",1927,35.1899788799349,0.524388473129305,27.0179712417065,4.13320648669594,0.00784243174104702,"Mariana","#01A74F"
2009,"MARIAN","Asuncion","Asuncion","Forereef",1928,82.5545746844953,3.44929977712077,14.6335251595013,14.5656912146372,0.0299410350199583,"Mariana","#01A74F"
2009,"MARIAN","Asuncion","Asuncion","Forereef",1929,28.1237522172202,8.20007077381494,19.4052617146665,13.8533331383443,0.117846878965799,"Mariana","#01A74F"
2009,"MARIAN","Asuncion","Asuncion","Forereef",1930,18.8855098189826,3.28865557842741,11.6958806882795,5.44381706909765,0.0836512953580589,"Mariana","#01A74F"
2009,"MARIAN","Asuncion","Asuncion","Forereef",1931,10.6105536118788,2.53739034268832,55.5094276210095,6.10269373959444,0.0339404511217489,"Mariana","#01A74F"
2009,"MARIAN","Asuncion","Asuncion","Forereef",1932,30.0424753364586,40.0465925814915,9.58729265817968,13.6573551453776,0.429068876899576,"Mariana","#01A74F"
2009,"MARIAN","Asuncion","Asuncion","Forereef",1933,10.2599842196327,5.33899780240832,33.9922204135179,6.12592120058769,0.09582328472794,"Mariana","#01A74F"
2009,"MARIAN","Asuncion","Asuncion","Forereef",1934,2.80980147339966,9.93513445376084,35.267954298586,6.82095789043117,0.181186161378116,"Mariana","#01A74F"
2009,"MARIAN","Farallon de Pajaros","Farallon de Pajaros","Forereef",1935,39.0811389522771,1.92466683731659,10.3670096541583,7.78526575901012,0.0325343012853962,"Mariana","#01A74F"
2009,"MARIAN","Farallon de Pajaros","Farallon de Pajaros","Forereef",1936,8.03004744312177,0.721626146199039,5.67521479589973,5.03314388051137,0.0370824742911544,"Mariana","#01A74F"
2009,"MARIAN","Farallon de Pajaros","Farallon de Pajaros","Forereef",1937,26.0793726036847,22.9676457934451,19.611705762145,8.40665311336851,0.29802807183036,"Mariana","#01A74F"
2009,"MARIAN","Farallon de Pajaros","Farallon de Pajaros","Forereef",1938,73.2240337111973,15.847814021471,8.1522304162241,2.00809841966857,0.159704387926244,"Mariana","#01A74F"
2009,"MARIAN","Farallon de Pajaros","Farallon de Pajaros","Forereef",1939,5.2517309295381,3.66916931165762,10.708603814942,5.76479326854144,0.144487924384967,"Mariana","#01A74F"
2009,"MARIAN","Farallon de Pajaros","Farallon de Pajaros","Forereef",1940,5.43147547382799,0.220662061957152,8.57226542989286,3.17261052684819,0.0126839047433026,"Mariana","#01A74F"
2009,"MARIAN","Farallon de Pajaros","Farallon de Pajaros","Forereef",1941,3.9954286472171,5.34872050006448,10.0911973683418,7.10122578705679,0.20156033865475,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_ACHANG","Forereef",1824,0.541554394020612,0.686656244183895,8.69726463949913,2.39110778151582,0.0557505471186593,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",1818,0.738628722108313,0.371178034357508,2.09746814450732,1.8807072477608,0.072951913648099,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",1820,1.18551760859506,0.30559171431654,4.46170005947275,1.89902031591548,0.0389198092748637,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",1825,0,0.158532073367424,0.804328580113838,8.26427572747633,0.0171810697081049,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",1826,1.44160068879659,3.84320427663612,3.02815084615418,2.05749647475276,0.370591770785015,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",1827,0.187759380175444,0.290935308970623,10.1639110417287,2.26267841950164,0.022543890206566,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",1830,2.43839012567865,0.595944411739275,5.61383552445174,4.11773734752957,0.0466824952294809,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",1831,2.00973241711575,2.03521053968791,10.8148963382963,3.65039131985442,0.109950577171289,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",1832,2.81866829721025,1.1275499532555,6.95576053389426,3.08513588207039,0.0806134774859365,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",1833,0.79083864497483,0.287832047914524,6.71375527675021,3.22457444284082,0.0261261720194237,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",1834,3.29679133735958,2.07361930233815,10.609554778512,2.24165033872818,0.113799968674491,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_PATI_POINT","Forereef",1817,2.64851366900524,2.64665456230463,11.2001692368096,2.04922933222391,0.14271859735519,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_PATI_POINT","Forereef",1819,4.68686560492763,21.2584863409765,8.65799523201302,5.53901460355528,0.529577369082161,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_PITI_BOMB","Forereef",1811,0.100453848365402,1.20218334513006,5.33899830799402,3.35632870646619,0.120242813449307,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_TUMON","Forereef",1809,0.420883714823337,1.75288222196789,2.5845178347371,5.85342989784026,0.16518370892608,"Mariana","#01A74F"
2009,"MARIAN","Guam","GUA_TUMON","Forereef",1815,1.11714462068245,2.94094737519216,5.80065816291301,2.913485200111,0.230260975667283,"Mariana","#01A74F"
