"part_R2","cov","mod","full_R2","rel_R2"
0.343370940919589,"Geomorphic","Planktivore",0.446888410251473,0.103517469331884
0.213888670721422,"Oceanographic","Planktivore",0.446888410251473,0.232999739530051
0.3526499756798,"Fish habitat","Planktivore",0.446888410251473,0.0942384345716727
0.408057568143531,"Human","Planktivore",0.446888410251473,0.0388308421079423
0.228330572202616,"Geomorphic","Herbivore",0.276907495313568,0.048576923110952
0.269663610793203,"Oceanographic","Herbivore",0.276907495313568,0.00724388452036462
0.251762423997016,"Fish habitat","Herbivore",0.276907495313568,0.0251450713165514
0.264202865480412,"Human","Herbivore",0.276907495313568,0.0127046298331554
