"island","REGION","time","mean","sd","median","n_cells","na_cells"
"Asuncion","MARIAN",2022-02-01,93.2800121307373,4.17137549922104,93.212890625,4,0
"Asuncion","MARIAN",2022-03-01,43.3540506362915,1.53586383741421,42.9406452178955,4,0
"Asuncion","MARIAN",2022-04-01,26.4452090263367,0.638179402630501,26.5985202789307,4,0
"Asuncion","MARIAN",2022-05-01,16.0025405883789,0.246083813735674,15.9970254898071,4,0
"Asuncion","MARIAN",2022-06-01,17.3590540885925,0.292319899956164,17.3876333236694,4,0
"Asuncion","MARIAN",2022-07-01,18.840115070343,0.868840083211581,18.7054309844971,4,0
"Asuncion","MARIAN",2022-08-01,17.8574547767639,0.659559194449699,17.7658529281616,4,0
"Asuncion","MARIAN",2022-09-01,25.2757248878479,1.46562347914857,25.2498216629028,4,0
"Asuncion","MARIAN",2022-10-01,29.3024349212646,1.2982306508287,29.2088108062744,4,0
"Asuncion","MARIAN",2022-11-01,41.946403503418,0.610338880589975,41.9951210021973,4,0
"Asuncion","MARIAN",2022-12-01,57.2155303955078,1.46732436138383,57.1944599151611,4,0
"Asuncion","MARIAN",2023-01-01,76.0282897949219,0.990690499066324,75.9307632446289,4,0
"Asuncion","MARIAN",2023-02-01,42.830394744873,1.95143299651645,42.1751346588135,4,0
"Asuncion","MARIAN",2023-03-01,27.3106360435486,7.25994181087189,27.3387880325317,4,0
"Asuncion","MARIAN",2023-04-01,17.0015525817871,0.822380635446601,16.9362716674805,4,0
"Asuncion","MARIAN",2023-05-01,14.5301811695099,0.456485377725039,14.4648780822754,4,0
"Asuncion","MARIAN",2023-06-01,18.2806463241577,0.634574546348548,18.3209285736084,4,0
"Asuncion","MARIAN",2023-07-01,16.407977104187,0.355693574887128,16.365629196167,4,0
"Asuncion","MARIAN",2023-08-01,17.8133201599121,0.17361884615434,17.7902870178223,4,0
"Asuncion","MARIAN",2023-09-01,19.4138512611389,0.928854482773315,19.397798538208,4,0
"Asuncion","MARIAN",2023-10-01,25.0597043037415,1.00397530054166,25.0493726730347,4,0
"Asuncion","MARIAN",2023-11-01,44.6535177230835,1.45405304948895,44.6420269012451,4,0
"Asuncion","MARIAN",2023-12-01,55.141188621521,1.62056600651185,55.5148315429688,4,0
"Asuncion","MARIAN",2024-01-01,65.0388412475586,2.58525853343146,64.5261497497559,4,0
"Asuncion","MARIAN",2024-02-01,79.0306396484375,2.96615523293778,78.9349975585938,4,0
"Asuncion","MARIAN",2024-03-01,49.2420864105225,2.84761354783118,49.9252872467041,4,0
"Asuncion","MARIAN",2024-04-01,15.3900198936462,0.351572010005014,15.5352048873901,4,0
"Asuncion","MARIAN",2024-05-01,16.1499240398407,0.584608147940108,16.239764213562,4,0
"Asuncion","MARIAN",2024-06-01,16.0637409687042,0.369117541774617,16.0262656211853,4,0
"Asuncion","MARIAN",2024-07-01,16.8869895935059,0.248752993599382,16.8849906921387,4,0
"Asuncion","MARIAN",2024-08-01,21.5646724700928,0.703138245253556,21.7070808410645,4,0
"Asuncion","MARIAN",2024-09-01,22.7606225013733,0.397452716759143,22.7595186233521,4,0
"Asuncion","MARIAN",2024-10-01,30.0018029212952,0.914704328880199,30.3323659896851,4,0
"Asuncion","MARIAN",2024-11-01,36.7992258071899,1.01309929145773,36.7003574371338,4,0
"Asuncion","MARIAN",2024-12-01,53.0916156768799,0.859060823442523,53.3420429229736,4,0
"Asuncion","MARIAN",2025-01-01,43.7603673934937,4.40666246129184,43.298942565918,4,0
"Asuncion","MARIAN",2025-02-01,35.2676992416382,4.55224628397529,36.006441116333,4,0
"Asuncion","MARIAN",2025-03-01,41.5649814605713,1.59731750050001,41.70192527771,4,0
"Asuncion","MARIAN",2025-04-01,12.7216351032257,0.0725499813546581,12.7139868736267,4,0
"Asuncion","MARIAN",2025-05-01,14.8653929233551,1.41040467474046,14.8474969863892,4,0
"Asuncion","MARIAN",2025-06-01,18.5216193199158,0.625060122316502,18.4930744171143,4,0
"Asuncion","MARIAN",2025-07-01,20.0169725418091,0.759704817027264,20.2264347076416,4,0
"Asuncion","MARIAN",2025-08-01,13.8378965854645,0.133562776679709,13.8397121429443,4,0
"Asuncion","MARIAN",2025-09-01,17.0551114082336,0.0530729230303215,17.0400323867798,4,0
"Asuncion","MARIAN",2025-10-01,35.5846090316772,1.06340038691212,35.3244552612305,4,0
"Asuncion","MARIAN",2025-11-01,36.388689994812,1.98428217322407,36.2613868713379,4,0
"Asuncion","MARIAN",2025-12-01,58.0939645767212,1.24321937723735,58.2501258850098,4,0
"Asuncion","MARIAN",2026-01-01,60.1612730026245,1.6350813710954,59.9549713134766,4,0
"Asuncion","MARIAN",2026-02-01,61.5779438018799,2.46078678877496,61.5171585083008,4,0
"Baker","PRIAs",1993-01-01,18.8531028747559,0.370190063206216,18.8020095825195,5,0
"Baker","PRIAs",1993-02-01,18.1095500946045,0.488295912918079,17.9597511291504,5,0
"Baker","PRIAs",1993-03-01,14.3335264205933,0.105885375822251,14.3725233078003,5,0
"Baker","PRIAs",1993-04-01,12.2501708984375,0.233004259251363,12.2539873123169,5,0
"Baker","PRIAs",1993-05-01,15.8559421539307,0.627752586632472,16.163122177124,5,0
"Baker","PRIAs",1993-06-01,15.4675994873047,0.530391499259214,15.4960098266602,5,0
"Baker","PRIAs",1993-07-01,17.9789768218994,0.40350387627871,18.0941696166992,5,0
"Baker","PRIAs",1993-08-01,16.7253219604492,0.37746512743659,16.6960754394531,5,0
"Baker","PRIAs",1993-09-01,21.9485748291016,0.483514445220696,22.0028400421143,5,0
"Baker","PRIAs",1993-10-01,19.9898288726807,0.538483426641631,19.9845638275146,5,0
"Baker","PRIAs",1993-11-01,20.7405078887939,0.201409310824429,20.6503887176514,5,0
"Baker","PRIAs",1993-12-01,22.2094501495361,0.249024744866746,22.2769756317139,5,0
"Baker","PRIAs",1994-01-01,25.043306350708,0.31714432890012,25.0692539215088,5,0
"Baker","PRIAs",1994-02-01,16.3396175384521,0.0329176964979875,16.3555030822754,5,0
"Baker","PRIAs",1994-03-01,13.9108957290649,0.216708802577522,13.8496532440186,5,0
"Baker","PRIAs",1994-04-01,14.5877365112305,0.269657785704276,14.6607065200806,5,0
"Baker","PRIAs",1994-05-01,15.8499862670898,0.363299656235259,15.7226457595825,5,0
"Baker","PRIAs",1994-06-01,17.7465721130371,0.884768884744715,17.961446762085,5,0
"Baker","PRIAs",1994-07-01,16.9209823608398,0.824446479593763,16.8521537780762,5,0
"Baker","PRIAs",1994-08-01,17.2659759521484,0.716851846446564,16.8931407928467,5,0
"Baker","PRIAs",1994-09-01,21.6986053466797,0.462943232166646,21.6799182891846,5,0
"Baker","PRIAs",1994-10-01,15.6817445755005,0.116105567007238,15.6571846008301,5,0
"Baker","PRIAs",1994-11-01,21.773743057251,0.233609353481327,21.7456760406494,5,0
"Baker","PRIAs",1994-12-01,19.161107635498,1.2515891670864,18.9280166625977,5,0
"Baker","PRIAs",1995-01-01,37.460523223877,0.833685383907981,37.5299530029297,5,0
"Baker","PRIAs",1995-02-01,24.2435447692871,0.299044327795211,24.2206707000732,5,0
"Baker","PRIAs",1995-03-01,15.118187713623,0.0889362832832304,15.0930662155151,5,0
"Baker","PRIAs",1995-04-01,13.242663192749,0.103626814843237,13.256462097168,5,0
"Baker","PRIAs",1995-05-01,16.9506572723389,0.203651538394643,16.9088459014893,5,0
"Baker","PRIAs",1995-06-01,21.4143013000488,0.954015603724931,21.2745819091797,5,0
"Baker","PRIAs",1995-07-01,15.1530424118042,0.269720677238939,15.1560201644897,5,0
"Baker","PRIAs",1995-08-01,18.4029563903809,0.90395937716349,17.7804107666016,5,0
"Baker","PRIAs",1995-09-01,17.0006488800049,0.0720784496884298,17.0114192962646,5,0
"Baker","PRIAs",1995-10-01,20.1217082977295,0.352808158684929,20.3092918395996,5,0
"Baker","PRIAs",1995-11-01,17.3997703552246,0.572968592810057,17.3972854614258,5,0
"Baker","PRIAs",1995-12-01,19.8959609985352,0.194629077184674,19.9027099609375,5,0
"Baker","PRIAs",1996-01-01,38.1340751647949,0.853122839324115,38.2094650268555,5,0
"Baker","PRIAs",1996-02-01,32.0188522338867,2.01332427685898,32.2130546569824,5,0
"Baker","PRIAs",1996-03-01,13.633952331543,0.0357411580574367,13.6494083404541,5,0
"Baker","PRIAs",1996-04-01,12.8020172119141,0.194096703553323,12.8217029571533,5,0
"Baker","PRIAs",1996-05-01,14.5110029220581,0.233794599805436,14.4430570602417,5,0
"Baker","PRIAs",1996-06-01,21.7522926330566,0.394727167874601,21.7437419891357,5,0
"Baker","PRIAs",1996-07-01,17.6197059631348,1.1223376777347,17.2515468597412,5,0
"Baker","PRIAs",1996-08-01,18.3450691223145,0.472128665452947,18.0896434783936,5,0
"Baker","PRIAs",1996-09-01,18.3768413543701,0.84334553706587,17.8436183929443,5,0
"Baker","PRIAs",1996-10-01,18.6120372772217,0.943530697373918,18.1202621459961,5,0
"Baker","PRIAs",1996-11-01,20.575288772583,1.06940938932351,20.5607891082764,5,0
"Baker","PRIAs",1996-12-01,19.9957317352295,0.862829663792491,19.5844974517822,5,0
"Baker","PRIAs",1997-01-01,32.8873626708984,1.86989360329307,33.2283401489258,5,0
"Baker","PRIAs",1997-02-01,25.7333759307861,0.131174648840831,25.6982326507568,5,0
"Baker","PRIAs",1997-03-01,13.4069217681885,0.110733218924382,13.4039163589478,5,0
"Baker","PRIAs",1997-04-01,14.1279705047607,0.370881651882324,14.1187133789062,5,0
"Baker","PRIAs",1997-05-01,21.1067611694336,0.364127613332504,21.1629238128662,5,0
"Baker","PRIAs",1997-06-01,33.7625762939453,0.900935127701119,33.9557685852051,5,0
"Baker","PRIAs",1997-07-01,21.3187202453613,0.406348799970974,21.4065475463867,5,0
"Baker","PRIAs",1997-08-01,29.2498180389404,1.61734552900749,30.3155975341797,5,0
"Baker","PRIAs",1997-09-01,15.8284696578979,0.29018483344505,15.7899379730225,5,0
"Baker","PRIAs",1997-10-01,68.559928894043,1.60583948103386,68.2096862792969,5,0
"Baker","PRIAs",1997-11-01,27.2005794525146,1.29842881815932,27.7436084747314,5,0
"Baker","PRIAs",1997-12-01,36.1979187011719,1.0802515884303,36.2466583251953,5,0
"Baker","PRIAs",1998-01-01,16.8254886627197,0.542938543553609,16.6591415405273,5,0
"Baker","PRIAs",1998-02-01,17.223034286499,0.47034377530569,16.9269790649414,5,0
"Baker","PRIAs",1998-03-01,16.1778369903564,0.230762828048608,16.0956802368164,5,0
"Baker","PRIAs",1998-04-01,12.9786758422852,0.255068176189796,12.8431301116943,5,0
"Baker","PRIAs",1998-05-01,10.8290752410889,0.0134434647936093,10.8340711593628,4,0
"Baker","PRIAs",1998-06-01,12.4712606430054,0.16512173285777,12.430609703064,5,0
"Baker","PRIAs",1998-07-01,19.2231151580811,0.170490946174187,19.1981182098389,5,0
"Baker","PRIAs",1998-08-01,17.8908863067627,0.709261796945427,17.8269863128662,5,0
"Baker","PRIAs",1998-09-01,15.0446983337402,0.474011245021817,15.0899000167847,5,0
"Baker","PRIAs",1998-10-01,16.1869358062744,0.118675109700134,16.2264041900635,5,0
"Baker","PRIAs",1998-11-01,19.58932762146,0.303405343357645,19.6624031066895,5,0
"Baker","PRIAs",1998-12-01,22.9186050415039,0.629423157643743,23.0222091674805,5,0
"Baker","PRIAs",1999-01-01,25.5973728179932,0.766203611555926,25.4512615203857,5,0
"Baker","PRIAs",1999-02-01,14.7631788253784,0.492826899658702,14.4770460128784,5,0
"Baker","PRIAs",1999-03-01,12.6878406524658,0.164855059330941,12.6777038574219,5,0
"Baker","PRIAs",1999-04-01,12.1574924468994,0.193614925895694,12.0757646560669,5,0
"Baker","PRIAs",1999-05-01,13.7548503875732,0.282048384361405,13.7743854522705,5,0
"Baker","PRIAs",1999-06-01,20.1480319976807,0.17373387147578,20.1223030090332,5,0
"Baker","PRIAs",1999-07-01,24.4586475372314,0.763356701208749,24.0406970977783,5,0
"Baker","PRIAs",1999-08-01,24.85866355896,1.86681982550491,24.2784023284912,5,0
"Baker","PRIAs",1999-09-01,17.3669101715088,0.270062685766576,17.380069732666,5,0
"Baker","PRIAs",1999-10-01,22.5658218383789,0.239702344845069,22.5999526977539,5,0
"Baker","PRIAs",1999-11-01,20.061128616333,0.566332269485851,20.3373718261719,5,0
"Baker","PRIAs",1999-12-01,27.4970153808594,2.22362596499377,28.6904544830322,5,0
"Baker","PRIAs",2000-01-01,36.6113967895508,1.74118804668381,36.8135833740234,5,0
"Baker","PRIAs",2000-02-01,27.4709781646729,0.291478849071445,27.4856567382812,5,0
"Baker","PRIAs",2000-03-01,20.1841861724854,0.524042732824798,20.1552772521973,5,0
"Baker","PRIAs",2000-04-01,15.6423679351807,0.043286697846473,15.6297636032104,5,0
"Baker","PRIAs",2000-05-01,14.9991058349609,0.425121475433156,14.8594312667847,5,0
"Baker","PRIAs",2000-06-01,25.0936893463135,0.477399002231008,25.0842323303223,5,0
"Baker","PRIAs",2000-07-01,23.2919353485107,1.00209863639771,22.9429302215576,5,0
"Baker","PRIAs",2000-08-01,22.2095634460449,0.670894365946797,22.1267986297607,5,0
"Baker","PRIAs",2000-09-01,20.852433013916,0.647819882415065,20.9295463562012,5,0
"Baker","PRIAs",2000-10-01,24.9162559509277,0.83709295225503,25.4718112945557,5,0
"Baker","PRIAs",2000-11-01,33.502925491333,2.48422300496636,32.7311515808105,5,0
"Baker","PRIAs",2000-12-01,26.8721366882324,1.00153720635495,26.9118595123291,5,0
"Baker","PRIAs",2001-01-01,35.5654418945312,1.70405808108574,36.2449913024902,5,0
"Baker","PRIAs",2001-02-01,21.5273303985596,0.637384402542629,21.6767349243164,5,0
"Baker","PRIAs",2001-03-01,17.5796943664551,0.476088418098133,17.7946109771729,5,0
"Baker","PRIAs",2001-04-01,15.0527643203735,0.190752729821971,15.0600271224976,5,0
"Baker","PRIAs",2001-05-01,16.5400051116943,0.187052451483952,16.6060447692871,5,0
"Baker","PRIAs",2001-06-01,29.1324108123779,0.823728857442892,28.6957187652588,5,0
"Baker","PRIAs",2001-07-01,23.9810733795166,1.21471329818743,23.5754508972168,5,0
"Baker","PRIAs",2001-08-01,33.6769866943359,0.443474348061913,33.628791809082,5,0
"Baker","PRIAs",2001-09-01,17.9147354125977,0.582907071998735,17.9621257781982,5,0
"Baker","PRIAs",2001-10-01,24.7056369781494,0.311738573022008,24.6004981994629,5,0
"Baker","PRIAs",2001-11-01,23.9540996551514,0.674595654673309,23.9378128051758,5,0
"Baker","PRIAs",2001-12-01,34.9870552062988,4.13735665005209,34.3685417175293,5,0
"Baker","PRIAs",2002-01-01,31.8812969207764,3.0618959137529,32.5621147155762,5,0
"Baker","PRIAs",2002-02-01,32.3040054321289,1.41482804567098,33.1987762451172,5,0
"Baker","PRIAs",2002-03-01,16.4260276794434,0.0581429791969393,16.4344615936279,5,0
"Baker","PRIAs",2002-04-01,13.767467880249,0.195881601762898,13.8252239227295,5,0
"Baker","PRIAs",2002-05-01,14.5668888092041,0.150810695710917,14.6200084686279,5,0
"Baker","PRIAs",2002-06-01,23.4153545379639,1.340966886127,23.4009208679199,5,0
"Baker","PRIAs",2002-07-01,17.9858112335205,0.32541386162414,18.1281700134277,5,0
"Baker","PRIAs",2002-08-01,22.8501537322998,0.641985996101306,22.7729797363281,5,0
"Baker","PRIAs",2002-09-01,19.6245265960693,0.518612455016843,19.5202331542969,5,0
"Baker","PRIAs",2002-10-01,31.0943302154541,4.19589245232021,32.3487739562988,5,0
"Baker","PRIAs",2002-11-01,23.5307388305664,0.575925700833503,23.2137126922607,5,0
"Baker","PRIAs",2002-12-01,20.8667861938477,1.10050105337278,21.1491069793701,5,0
"Baker","PRIAs",2003-01-01,24.2893459320068,1.04079245321255,24.0470657348633,5,0
"Baker","PRIAs",2003-02-01,29.0848438262939,1.06825619484615,29.3534374237061,5,0
"Baker","PRIAs",2003-03-01,16.922998046875,0.312656373659772,16.875431060791,5,0
"Baker","PRIAs",2003-04-01,16.9492656707764,0.614411246852084,16.5956039428711,5,0
"Baker","PRIAs",2003-05-01,17.3740440368652,0.519014320619634,17.0659790039062,5,0
"Baker","PRIAs",2003-06-01,27.0467620849609,0.27495261457764,27.0196361541748,5,0
"Baker","PRIAs",2003-07-01,24.4096923828125,1.8525988269556,23.8039951324463,5,0
"Baker","PRIAs",2003-08-01,21.5457874298096,0.361434749665709,21.6391944885254,5,0
"Baker","PRIAs",2003-09-01,20.8222328186035,0.181290952791196,20.885046005249,5,0
"Baker","PRIAs",2003-10-01,16.8989284515381,0.692726112823438,16.6595458984375,5,0
"Baker","PRIAs",2003-11-01,19.4719387054443,0.663855808742029,19.459680557251,5,0
"Baker","PRIAs",2003-12-01,25.9649154663086,1.12588098253319,25.7582511901855,5,0
"Baker","PRIAs",2004-01-01,23.2093276977539,0.738422505190067,23.2786350250244,5,0
"Baker","PRIAs",2004-02-01,25.3787326812744,0.213321719655908,25.356840133667,5,0
"Baker","PRIAs",2004-03-01,13.7352087020874,0.217566589010822,13.7484664916992,5,0
"Baker","PRIAs",2004-04-01,14.0017107009888,0.177170857035006,14.0210494995117,5,0
"Baker","PRIAs",2004-05-01,17.5436466217041,0.314952093890713,17.6847915649414,5,0
"Baker","PRIAs",2004-06-01,37.6674850463867,1.59006702213227,37.6638679504395,5,0
"Baker","PRIAs",2004-07-01,38.3029716491699,0.720563347030573,38.5805549621582,5,0
"Baker","PRIAs",2004-08-01,24.7467391967773,0.395087850126149,24.9325294494629,5,0
"Baker","PRIAs",2004-09-01,23.3161911010742,0.627912753889883,23.48362159729,5,0
"Baker","PRIAs",2004-10-01,18.8884269714355,0.108736445157804,18.9161586761475,5,0
"Baker","PRIAs",2004-11-01,25.078536605835,0.706591630400353,24.8690528869629,5,0
"Baker","PRIAs",2004-12-01,18.5781734466553,1.79064397474368,18.5039768218994,5,0
"Baker","PRIAs",2005-01-01,25.364448928833,0.26461955165294,25.2861137390137,5,0
"Baker","PRIAs",2005-02-01,17.7744346618652,0.969099768008924,17.4060935974121,5,0
"Baker","PRIAs",2005-03-01,18.2240348815918,0.815655381305117,18.3035106658936,5,0
"Baker","PRIAs",2005-04-01,13.4454216003418,0.125445583501065,13.4135589599609,5,0
"Baker","PRIAs",2005-05-01,14.0360771179199,0.130435961670905,13.9718723297119,5,0
"Baker","PRIAs",2005-06-01,22.3066543579102,0.247056032679303,22.2059154510498,5,0
"Baker","PRIAs",2005-07-01,21.598229598999,0.978116070390154,21.251070022583,5,0
"Baker","PRIAs",2005-08-01,20.8789413452148,0.255813414502213,20.9515895843506,5,0
"Baker","PRIAs",2005-09-01,18.8308876037598,0.583213353797803,19.0662174224854,5,0
"Baker","PRIAs",2005-10-01,25.0329902648926,0.885472022282777,25.0059623718262,5,0
"Baker","PRIAs",2005-11-01,24.202725982666,1.17632547183673,23.5622997283936,5,0
"Baker","PRIAs",2005-12-01,31.636890411377,0.608522754334019,31.5907363891602,5,0
"Baker","PRIAs",2006-01-01,28.2535915374756,0.799017887104232,27.8330917358398,5,0
"Baker","PRIAs",2006-02-01,18.314323425293,0.228695811250205,18.226448059082,5,0
"Baker","PRIAs",2006-03-01,14.1723421096802,0.774928753365964,13.9097499847412,5,0
"Baker","PRIAs",2006-04-01,14.1807168960571,0.0815916167898987,14.1680765151978,5,0
"Baker","PRIAs",2006-05-01,16.5383117675781,0.226738379568364,16.4831676483154,5,0
"Baker","PRIAs",2006-06-01,19.5319431304932,0.258537248101415,19.5846786499023,5,0
"Baker","PRIAs",2006-07-01,18.4641307830811,0.232193985635486,18.4948329925537,5,0
"Baker","PRIAs",2006-08-01,20.7322574615479,0.503123848365317,20.6304168701172,5,0
"Baker","PRIAs",2006-09-01,24.2916637420654,1.64632238710368,23.8668441772461,5,0
"Baker","PRIAs",2006-10-01,13.4112760543823,0.173152390738572,13.3165550231934,5,0
"Baker","PRIAs",2006-11-01,20.499195098877,0.806115393490644,20.5186500549316,5,0
"Baker","PRIAs",2006-12-01,25.8082752227783,0.870968765427966,25.5120754241943,5,0
"Baker","PRIAs",2007-01-01,21.2085254669189,0.875860592385558,20.9172897338867,5,0
"Baker","PRIAs",2007-02-01,21.1114276885986,0.556804006393973,20.9999046325684,5,0
"Baker","PRIAs",2007-03-01,14.9039819717407,0.0799492176355013,14.8948259353638,5,0
"Baker","PRIAs",2007-04-01,14.9421424865723,0.395173598557107,14.9845056533813,5,0
"Baker","PRIAs",2007-05-01,19.3187656402588,0.839532382051151,19.7990684509277,5,0
"Baker","PRIAs",2007-06-01,25.8410388946533,0.788147313716095,25.9810104370117,5,0
"Baker","PRIAs",2007-07-01,19.4489845275879,0.748672418504704,19.1579437255859,5,0
"Baker","PRIAs",2007-08-01,20.1693408966064,0.499592276211688,20.1971588134766,5,0
"Baker","PRIAs",2007-09-01,23.652405166626,0.184284668832446,23.6651954650879,5,0
"Baker","PRIAs",2007-10-01,24.8912761688232,1.08179562274011,25.3279418945312,5,0
"Baker","PRIAs",2007-11-01,27.7076530456543,1.45656445242626,27.7531394958496,5,0
"Baker","PRIAs",2007-12-01,33.6483024597168,0.310391621251914,33.5444679260254,5,0
"Baker","PRIAs",2008-01-01,26.1522956848145,0.23930178981491,26.2081508636475,5,0
"Baker","PRIAs",2008-02-01,21.5301517486572,0.496770110705483,21.2439002990723,5,0
"Baker","PRIAs",2008-03-01,13.854474067688,0.199594156071625,13.8559646606445,5,0
"Baker","PRIAs",2008-04-01,14.7381326675415,0.10251508233815,14.7291984558105,5,0
"Baker","PRIAs",2008-05-01,15.8563268661499,0.174093566724712,15.7905206680298,5,0
"Baker","PRIAs",2008-06-01,21.8773807525635,1.17892108412518,21.7764015197754,5,0
"Baker","PRIAs",2008-07-01,23.3471332550049,0.318363625131906,23.3949337005615,5,0
"Baker","PRIAs",2008-08-01,28.1823612213135,0.774583759267937,27.8599662780762,5,0
"Baker","PRIAs",2008-09-01,16.5218955993652,0.108781406768425,16.5540237426758,5,0
"Baker","PRIAs",2008-10-01,19.5812854766846,1.07110439525103,19.4711799621582,5,0
"Baker","PRIAs",2008-11-01,16.1253700256348,0.217566598126604,16.0132465362549,5,0
"Baker","PRIAs",2008-12-01,25.105334854126,0.275915692840402,25.0627899169922,5,0
"Baker","PRIAs",2009-01-01,29.807506942749,0.399791727715029,29.8747806549072,5,0
"Baker","PRIAs",2009-02-01,23.3495227813721,0.96953365438962,23.2537612915039,5,0
"Baker","PRIAs",2009-03-01,13.6721181869507,0.327256146223298,13.7165145874023,5,0
"Baker","PRIAs",2009-04-01,18.2973659515381,0.211638309341677,18.3883934020996,5,0
"Baker","PRIAs",2009-05-01,17.8390075683594,0.441517190029795,17.9240894317627,5,0
"Baker","PRIAs",2009-06-01,21.3537055969238,0.643064997430504,21.4851989746094,5,0
"Baker","PRIAs",2009-07-01,23.6954742431641,0.894666985077593,23.9220066070557,5,0
"Baker","PRIAs",2009-08-01,18.427241897583,1.14646457210549,18.1789646148682,5,0
"Baker","PRIAs",2009-09-01,21.5952480316162,0.20093791405724,21.5575160980225,5,0
"Baker","PRIAs",2009-10-01,12.5598161697388,0.0597957960423051,12.5906372070312,5,0
"Baker","PRIAs",2009-11-01,21.6900871276855,0.647387982145994,21.9251747131348,5,0
"Baker","PRIAs",2009-12-01,19.387300491333,0.302652786048457,19.2652149200439,5,0
"Baker","PRIAs",2010-01-01,20.3038219451904,0.537131071035869,20.4618244171143,5,0
"Baker","PRIAs",2010-02-01,39.2751457214355,0.52242011160719,39.5319747924805,5,0
"Baker","PRIAs",2010-03-01,18.2110076904297,0.142574093218227,18.2584190368652,5,0
"Baker","PRIAs",2010-04-01,14.1039491653442,0.21442136231543,14.0389213562012,5,0
"Baker","PRIAs",2010-05-01,17.4696979522705,0.404982125420757,17.1960830688477,5,0
"Baker","PRIAs",2010-06-01,20.2105964660645,0.716917052467229,19.8271923065186,5,0
"Baker","PRIAs",2010-07-01,21.3602462768555,0.217443716023235,21.4263343811035,5,0
"Baker","PRIAs",2010-08-01,23.063578414917,0.45955948648557,23.0255336761475,5,0
"Baker","PRIAs",2010-09-01,18.4836181640625,0.288786856282183,18.4986381530762,5,0
"Baker","PRIAs",2010-10-01,19.5880428314209,0.558959860500931,19.8973178863525,5,0
"Baker","PRIAs",2010-11-01,20.6828182220459,0.409310507857256,20.4674263000488,5,0
"Baker","PRIAs",2010-12-01,30.7087238311768,1.27601345626859,30.7208709716797,5,0
"Baker","PRIAs",2011-01-01,23.2394218444824,0.578847223899605,23.3304557800293,5,0
"Baker","PRIAs",2011-02-01,25.9597949981689,0.539741413995505,26.1675300598145,5,0
"Baker","PRIAs",2011-03-01,17.7627429962158,0.321213797690896,17.6606216430664,5,0
"Baker","PRIAs",2011-04-01,18.7695148468018,0.276176581016126,18.8467826843262,5,0
"Baker","PRIAs",2011-05-01,16.4505207061768,0.083823988721102,16.4455318450928,5,0
"Baker","PRIAs",2011-06-01,23.7254161834717,0.668188632236196,23.5649108886719,5,0
"Baker","PRIAs",2011-07-01,28.2065921783447,0.555999292936645,28.3853759765625,5,0
"Baker","PRIAs",2011-08-01,24.9606494903564,0.50825386445888,24.9921741485596,5,0
"Baker","PRIAs",2011-09-01,24.8497673034668,0.378196307922949,24.6498050689697,5,0
"Baker","PRIAs",2011-10-01,18.1833766937256,0.670949441093788,17.7871761322021,5,0
"Baker","PRIAs",2011-11-01,28.5860988616943,0.384838937958509,28.4291687011719,5,0
"Baker","PRIAs",2011-12-01,28.1219173431396,0.789069475898444,27.97314453125,5,0
"Baker","PRIAs",2012-01-01,19.569506072998,0.729145310835232,19.4749488830566,5,0
"Baker","PRIAs",2012-02-01,25.2989677429199,0.619184661864166,25.1565952301025,5,0
"Baker","PRIAs",2012-03-01,16.3960273742676,0.0734461064901078,16.374906539917,5,0
"Baker","PRIAs",2012-04-01,20.8383354187012,0.655225416397863,20.976188659668,5,0
"Baker","PRIAs",2012-05-01,22.6601852416992,0.417025003338785,22.7062892913818,5,0
"Baker","PRIAs",2012-06-01,32.1608074188232,0.361133359315587,32.379955291748,5,0
"Baker","PRIAs",2012-07-01,26.606657409668,0.443227777140081,26.827600479126,5,0
"Baker","PRIAs",2012-08-01,26.7401794433594,0.641358604288992,26.7281951904297,5,0
"Baker","PRIAs",2012-09-01,22.5522731781006,0.0753821647080634,22.5755519866943,5,0
"Baker","PRIAs",2012-10-01,19.3180572509766,0.601381293311856,19.5541820526123,5,0
"Baker","PRIAs",2012-11-01,29.9057777404785,0.548252498557545,29.9287490844727,5,0
"Baker","PRIAs",2012-12-01,30.8632740020752,1.18393807546891,31.4573135375977,5,0
"Baker","PRIAs",2013-01-01,17.7169731140137,0.133247872436857,17.7398376464844,5,0
"Baker","PRIAs",2013-02-01,20.8271949768066,0.4390337802056,20.7325096130371,5,0
"Baker","PRIAs",2013-03-01,18.2112857818604,0.865350686834923,18.5632953643799,5,0
"Baker","PRIAs",2013-04-01,14.7358470916748,0.303594403756177,14.7581062316895,5,0
"Baker","PRIAs",2013-05-01,17.0732643127441,0.656122135079379,17.102258682251,5,0
"Baker","PRIAs",2013-06-01,25.0801940917969,0.482311376511748,25.3406829833984,5,0
"Baker","PRIAs",2013-07-01,24.1288970947266,1.15783576443255,24.6351280212402,5,0
"Baker","PRIAs",2013-08-01,21.532345199585,0.532557845340585,21.4011840820312,5,0
"Baker","PRIAs",2013-09-01,23.453772354126,0.851161812891595,23.2847537994385,5,0
"Baker","PRIAs",2013-10-01,18.2810771942139,0.560750714413938,18.2117156982422,5,0
"Baker","PRIAs",2013-11-01,28.0201374053955,0.293277638098773,28.0172462463379,5,0
"Baker","PRIAs",2013-12-01,27.707975769043,0.912361430489175,27.3330764770508,5,0
"Baker","PRIAs",2014-01-01,20.8425380706787,0.360582801524326,20.7637100219727,5,0
